256	0.00580512
512	0.00574306
1024	0.00432873
2048	0.00438462
4096	0.00361257
8192	0.00929006
16384	0.0137867
32768	0.0129972
65536	0.0135812
131072	0.0137044
262144	0.0152643
524288	0.0144624
